t,count,mean_rate,m1_rate,m5_rate,m15_rate,rate_unit
1743346795,3,7.021230754118631E-5,0.0,0.0,0.0,events/second,
1743346825,3,7.016302509789329E-5,0.0,0.0,0.0,events/second,
1743346855,3,7.011379733058499E-5,0.0,0.0,0.0,events/second,
1743346885,3,7.006466014509329E-5,0.0,0.0,0.0,events/second,
1743346916,3,7.00155863512981E-5,0.0,0.0,0.0,events/second,
1743346946,3,6.996654586766238E-5,0.0,0.0,0.0,events/second,
1743346976,3,6.991759941954047E-5,0.0,0.0,0.0,events/second,
1743347006,3,6.986870547111852E-5,0.0,0.0,0.0,events/second,
1743347036,3,6.98199007951481E-5,0.0,0.0,0.0,events/second,
1743347066,3,6.977114700059837E-5,0.0,0.0,0.0,events/second,
1743347096,3,6.972244111316761E-5,0.0,0.0,0.0,events/second,
1743347126,3,6.967381955020237E-5,0.0,0.0,0.0,events/second,
1743347156,3,6.962528085724904E-5,0.0,0.0,0.0,events/second,
1743347186,3,6.95767936818158E-5,0.0,0.0,0.0,events/second,
1743347216,3,6.952838229249507E-5,0.0,0.0,0.0,events/second,
1743347246,3,6.948004457097752E-5,0.0,0.0,0.0,events/second,
1743347276,3,6.943177559608267E-5,0.0,0.0,0.0,events/second,
1743347306,3,6.938358080422345E-5,0.0,0.0,0.0,events/second,
1743347336,3,6.933544947353722E-5,0.0,0.0,0.0,events/second,
1743347366,3,6.92873777535863E-5,0.0,0.0,0.0,events/second,
1743347396,3,6.923936752019142E-5,0.0,0.0,0.0,events/second,
1743347426,3,6.919141948482945E-5,0.0,0.0,0.0,events/second,
1743347456,3,6.914355203897674E-5,0.0,0.0,0.0,events/second,
1743347486,3,6.909576501969962E-5,0.0,0.0,0.0,events/second,
1743347516,3,6.904803812810498E-5,0.0,0.0,0.0,events/second,
1743347546,3,6.900037496469425E-5,0.0,0.0,0.0,events/second,
1743347576,3,6.8952754622745E-5,0.0,0.0,0.0,events/second,
1743347606,3,6.890521051772187E-5,0.0,0.0,0.0,events/second,
1743347636,3,6.885772903611552E-5,0.0,0.0,0.0,events/second,
1743347666,3,6.881031641756363E-5,0.0,0.0,0.0,events/second,
1743347696,3,6.876298545959128E-5,0.0,0.0,0.0,events/second,
1743347726,3,6.871571343466147E-5,0.0,0.0,0.0,events/second,
1743347756,3,6.866851548046841E-5,0.0,0.0,0.0,events/second,
1743347786,3,6.862136551861972E-5,0.0,0.0,0.0,events/second,
1743347816,3,6.857429522603086E-5,0.0,0.0,0.0,events/second,
1743347846,3,6.852727877736277E-5,0.0,0.0,0.0,events/second,
1743347876,3,6.848032579505136E-5,0.0,0.0,0.0,events/second,
1743347906,3,6.843344503414556E-5,0.0,0.0,0.0,events/second,
1743347936,3,6.838659511678343E-5,0.0,0.0,0.0,events/second,
1743347966,3,6.833982728856348E-5,0.0,0.0,0.0,events/second,
1743347996,3,6.829313217417714E-5,0.0,0.0,0.0,events/second,
1743348026,3,6.82465098710505E-5,0.0,0.0,0.0,events/second,
1743348056,3,6.81999446676867E-5,0.0,0.0,0.0,events/second,
1743348086,3,6.815342699402202E-5,0.0,0.0,0.0,events/second,
1743348116,3,6.810697697131713E-5,0.0,0.0,0.0,events/second,
1743348146,3,6.806060357372577E-5,0.0,0.0,0.0,events/second,
1743348176,3,6.801427968993993E-5,0.0,0.0,0.0,events/second,
1743348206,3,6.796802906991778E-5,0.0,0.0,0.0,events/second,
1743348236,3,6.792184494672484E-5,0.0,0.0,0.0,events/second,
1743348266,3,6.78757255715984E-5,0.0,0.0,0.0,events/second,
1743348296,3,6.782965432570765E-5,0.0,0.0,0.0,events/second,
1743348326,3,6.778365105410829E-5,0.0,0.0,0.0,events/second,
1743348356,3,6.773769839576318E-5,0.0,0.0,0.0,events/second,
1743348386,3,6.769181428913106E-5,0.0,0.0,0.0,events/second,
1743348416,3,6.764599706452042E-5,0.0,0.0,0.0,events/second,
1743348446,3,6.76002227987008E-5,0.0,0.0,0.0,events/second,
1743348476,3,6.75545342741609E-5,0.0,0.0,0.0,events/second,
1743348506,3,6.750889660120584E-5,0.0,0.0,0.0,events/second,
1743348537,3,6.746331517741427E-5,0.0,0.0,0.0,events/second,
1743348567,3,6.741781649929683E-5,0.0,0.0,0.0,events/second,
1743348597,3,6.737235887719706E-5,0.0,0.0,0.0,events/second,
1743348627,3,6.732698244636426E-5,0.0,0.0,0.0,events/second,
1743348657,3,6.728166149936595E-5,0.0,0.0,0.0,events/second,
1743348687,3,6.723639189460506E-5,0.0,0.0,0.0,events/second,
1743348717,3,6.719116232362832E-5,0.0,0.0,0.0,events/second,
1743348747,3,6.714602008609961E-5,0.0,0.0,0.0,events/second,
1743348777,3,6.710094219232495E-5,0.0,0.0,0.0,events/second,
1743348807,3,6.70559318436449E-5,0.0,0.0,0.0,events/second,
1743348837,3,6.701097826855477E-5,0.0,0.0,0.0,events/second,
1743348867,3,6.696606657802152E-5,0.0,0.0,0.0,events/second,
1743348897,3,6.692122473941338E-5,0.0,0.0,0.0,events/second,
1743348927,3,6.687644124357139E-5,0.0,0.0,0.0,events/second,
1743348957,3,6.683172451804771E-5,0.0,0.0,0.0,events/second,
1743348987,3,6.678707452731642E-5,0.0,0.0,0.0,events/second,
1743349017,3,6.67424832926147E-5,0.0,0.0,0.0,events/second,
1743349047,3,6.669795306665808E-5,0.0,0.0,0.0,events/second,
1743364211,3,4.9880704513068865E-5,0.0,0.0,0.0,events/second,
1743364241,3,4.985582328833001E-5,0.0,0.0,0.0,events/second,
1743372290,3,4.397426549286375E-5,0.0,0.0,0.0,events/second,
1743372320,3,4.395492605385518E-5,0.0,0.0,0.0,events/second,
1743372350,3,4.393560890340685E-5,0.0,0.0,0.0,events/second,
1743372380,3,4.391630739957725E-5,0.0,0.0,0.0,events/second,
1743372410,3,4.389701815204705E-5,0.0,0.0,0.0,events/second,
1743372440,3,4.387775219021751E-5,0.0,0.0,0.0,events/second,
1743372470,3,4.3858496642767316E-5,0.0,0.0,0.0,events/second,
1743372500,3,4.38392606547358E-5,0.0,0.0,0.0,events/second,
1743372530,3,4.3820042305496756E-5,0.0,0.0,0.0,events/second,
1743372560,3,4.3800842629866165E-5,0.0,0.0,0.0,events/second,
1743372590,3,4.378165857690562E-5,0.0,0.0,0.0,events/second,
1743372620,3,4.3762494824649604E-5,0.0,0.0,0.0,events/second,
1743372650,3,4.374334455052673E-5,0.0,0.0,0.0,events/second,
1743372680,3,4.372421217006212E-5,0.0,0.0,0.0,events/second,
1743372710,3,4.3705095534665305E-5,0.0,0.0,0.0,events/second,
1743372740,3,4.368599819324339E-5,0.0,0.0,0.0,events/second,
1743372770,3,4.3666918688933234E-5,0.0,0.0,0.0,events/second,
1743372800,3,4.36478542110454E-5,0.0,0.0,0.0,events/second,
1743372830,3,4.3628801664256764E-5,0.0,0.0,0.0,events/second,
1743372860,3,4.3609765676492806E-5,0.0,0.0,0.0,events/second,
1743372890,3,4.3590745346784646E-5,0.0,0.0,0.0,events/second,
1743372920,3,4.357174307134883E-5,0.0,0.0,0.0,events/second,
1743372950,3,4.355276350113888E-5,0.0,0.0,0.0,events/second,
1743372980,3,4.353379854478493E-5,0.0,0.0,0.0,events/second,
1743373010,3,4.351484928421138E-5,0.0,0.0,0.0,events/second,
1743373040,3,4.3495917280734594E-5,0.0,0.0,0.0,events/second,
1743373070,3,4.3477004184906176E-5,0.0,0.0,0.0,events/second,
1743373100,3,4.345810826964477E-5,0.0,0.0,0.0,events/second,
1743373130,3,4.34392215872793E-5,0.0,0.0,0.0,events/second,
1743373160,3,4.3420353551220595E-5,0.0,0.0,0.0,events/second,
1743373190,3,4.340150273154499E-5,0.0,0.0,0.0,events/second,
1743373220,3,4.3382665101684426E-5,0.0,0.0,0.0,events/second,
1743373250,3,4.336384842089086E-5,0.0,0.0,0.0,events/second,
1743373280,3,4.3345045232375665E-5,0.0,0.0,0.0,events/second,
1743373310,3,4.3326261361501816E-5,0.0,0.0,0.0,events/second,
1743373340,3,4.3307491566681556E-5,0.0,0.0,0.0,events/second,
1743373370,3,4.3288736042050384E-5,0.0,0.0,0.0,events/second,
